dataset,split,sim_idx,frame,frame_frac,p_ratio,final_p_ratio,z0,z1,y_state_mean_y_disp,y_velocity_mean_y_disp,y_accel_mean_y_disp,y_state_rms_y_disp,y_velocity_rms_y_disp,y_accel_rms_y_disp,y_state_vertical_strain,y_velocity_vertical_strain,y_accel_vertical_strain,y_state_top_bottom_opening,y_velocity_top_bottom_opening,y_accel_top_bottom_opening,z1_residual_from_z0
dePablo CV2,test,55,84,0.6222222222222222,0.04115449212569676,0.037337759212293,0.6108622550964355,0.6159077286720276,-4.260011337464675e-05,-3.554523573257029e-07,4.712637746706605e-08,0.003442540066316724,4.2109983041882515e-05,3.390014171600342e-07,-0.0001751733695049885,-3.6595146171716168e-06,8.285693472841345e-07,0.0017040701350197196,1.7027370631694794e-05,-1.4703255146741867e-07,0.5820802551098885
dePablo CV2,test,55,85,0.6296296296296297,0.04106557623500406,0.037337759212293,0.6222673058509827,0.6423988938331604,-4.2955565731972456e-05,-3.0832597985863686e-07,1.3234966900199652e-08,0.0034846500493586063,4.244898445904255e-05,-2.889428287744522e-07,-0.0001788328841221601,-2.8309452698874822e-06,-1.5190438033542647e-06,0.0017210975056514144,1.6880338080227375e-05,-1.073232851922512e-06,0.6094336673891474
dePablo CV2,test,55,86,0.6370370370370371,0.04098043993794985,0.037337759212293,0.6337083578109741,0.6689997315406799,-4.326389171183109e-05,-2.950910129584372e-07,-7.911148713901639e-08,0.003527099033817649,4.21600416302681e-05,8.374918252229691e-07,-0.0001816638293920476,-4.349989073241747e-06,1.449996357747276e-06,0.0017379778437316418,1.5807105228304863e-05,4.12878580391407e-06,0.636899473985727
dePablo CV2,test,55,87,0.6444444444444445,0.04086248935107664,0.037337759212293,0.6451436877250671,0.6956377625465393,-4.355898272478953e-05,-3.742025000974536e-07,-5.367110134102404e-08,0.003569259075447917,4.2997533455491066e-05,-6.505288183689117e-07,-0.00018601381846528934,-2.899992715494471e-06,-2.710505431213761e-20,0.0017537849489599466,1.9935891032218933e-05,-3.257417120039463e-06,0.6644020412812928
dePablo CV2,test,55,88,0.6518518518518519,0.0408668227148906,0.037337759212293,0.6564197540283203,0.7218454480171204,-4.3933185224886984e-05,-4.2787360143847764e-07,4.1786188376136124e-07,0.003612256608903408,4.2347004637122154e-05,-6.055925041437149e-07,-0.0001889138111807838,-2.899992715494498e-06,-1.4499963577472219e-06,0.0017737208399921656,1.667847391217947e-05,-1.0926742106676102e-06,0.6914622223595679
dePablo CV2,test,55,89,0.6592592592592592,0.040792065561343155,0.037337759212293,0.6678590178489685,0.7484564185142517,-4.436105882632546e-05,-1.0011717677116394e-08,-3.278364602010697e-07,0.00365460361354053,4.174141213297844e-05,7.729977369308472e-07,-0.0001918138038962783,-4.34998907324172e-06,1.4499963577472219e-06,0.001790399313904345,1.558579970151186e-05,7.363269105553627e-07,0.7189380265584613
dePablo CV2,test,55,90,0.6666666666666666,0.04065151463522677,0.037337759212293,0.6792125701904297,0.7749063372612,-4.437107054400258e-05,-3.378481778781861e-07,-4.7632784117013216e-07,0.0036963450256735086,4.2514409869909286e-05,-3.7229619920253754e-07,-0.00019616379296952003,-2.899992715494498e-06,-6.904744560701031e-07,0.001805985113605857,1.6322126612067223e-05,5.671754479408264e-07,0.7462462990293521
dePablo CV2,test,55,91,0.674074074074074,0.04056885134489983,0.037337759212293,0.6906520128250122,0.8015660047531128,-4.4708918721880764e-05,-8.141760190483183e-07,6.613809091504663e-07,0.003738859435543418,4.214211367070675e-05,9.42964106798172e-07,-0.00019906378568501453,-3.590467171564601e-06,-6.904744560701573e-08,0.0018223072402179241,1.688930206000805e-05,1.3690441846847534e-06,0.7737708137417568
dePablo CV2,test,55,92,0.6814814814814815,0.0405224473469297,0.037337759212293,0.7019561529159546,0.827904999256134,-4.552309474092908e-05,-1.5279510989785194e-07,-5.930087354499847e-07,0.0037810015492141247,4.308507777750492e-05,-1.1546071618795395e-06,-0.00020265425285657913,-3.6595146171716168e-06,-6.904744560701302e-07,0.0018391965422779322,1.8258346244692802e-05,-2.2976892068982124e-06,0.8009644262930514
dePablo CV2,test,55,93,0.6888888888888889,0.040464937348867885,0.037337759212293,0.7132155299186707,0.8541116714477539,-4.5675889850826934e-05,-7.458038453478366e-07,8.039532986003906e-07,0.0038240866269916296,4.193047061562538e-05,6.00004568696022e-07,-0.00020631376747375074,-4.349989073241747e-06,7.595219016771459e-07,0.001857454888522625,1.596065703779459e-05,2.130400389432907e-07,0.8280223323442503
dePablo CV2,test,55,94,0.6962962962962963,0.04033341126703894,0.037337759212293,0.72467440366745,0.8809595108032227,-4.642169369617477e-05,5.814945325255394e-08,-3.7365680327638984e-07,0.003866017097607255,4.2530475184321404e-05,-2.745073288679123e-07,-0.0002106637565469925,-3.590467171564601e-06,-6.904744560701573e-08,0.0018734155455604196,1.617369707673788e-05,1.9051367416977882e-06,0.8557364879555163
dePablo CV2,test,55,95,0.7037037037037037,0.04027954119950935,0.037337759212293,0.7360366582870483,0.9074629545211792,-4.636354424292222e-05,-3.155073500238359e-07,1.7408456187695265e-07,0.003908547572791576,4.225596785545349e-05,6.328336894512177e-07,-0.0002142542237185571,-3.6595146171716168e-06,7.595219016771459e-07,0.0018895892426371574,1.807883381843567e-05,-1.0211952030658722e-06,0.8830989433089326
dePablo CV2,test,55,96,0.7111111111111111,0.04021571894781113,0.037337759212293,0.7473409175872803,0.9336842894554138,-4.667905159294605e-05,-1.4142278814688325e-07,-4.2466854210942984e-07,0.00395080354064703,4.288880154490471e-05,-5.192123353481293e-07,-0.0002179137383357287,-2.899992715494471e-06,-1.449996357747276e-06,0.0019076680764555931,1.7057638615369797e-05,-2.6240013539791107e-06,0.9101749053039271
dePablo CV2,test,55,97,0.7185185185185186,0.04012623748030832,0.037337759212293,0.7585791349411011,0.9599517583847046,-4.6820474381092936e-05,-5.660913302563131e-07,1.6293415683321655e-07,0.003993692342191935,4.236958920955658e-05,-4.1956081986427307e-07,-0.00022081373105122318,-4.349989073241747e-06,1.449996357747249e-06,0.001924725715070963,1.4433637261390686e-05,2.868007868528366e-06,0.9372920083764367
dePablo CV2,test,55,98,0.725925925925926,0.04001627144101342,0.037337759212293,0.7699522972106934,0.98663729429245,-4.738656571134925e-05,-4.0315717342309654e-07,2.006163413170725e-07,0.004036061931401491,4.1950028389692307e-05,9.038485586643219e-07,-0.00022516372012446493,-2.899992715494498e-06,-6.904744560701031e-07,0.0019391593523323536,1.7301645129919052e-05,-1.909211277961731e-08,0.9648373805621598
dePablo CV2,test,55,99,0.7333333333333333,0.03995725502950332,0.037337759212293,0.7813647389411926,1.0132627487182617,-4.7789722884772345e-05,-2.0254083210602403e-07,-4.854264261666685e-07,0.0040780119597911835,4.285387694835663e-05,-2.1094456315040588e-07,-0.00022806371283995943,-3.590467171564601e-06,0.0,0.0019564609974622726,1.7282553017139435e-05,-2.678483724594116e-06,0.992325640880263
dePablo CV2,test,55,100,0.7407407407407407,0.039914141156028,0.037337759212293,0.7925722599029541,1.0394575595855713,-4.799226371687837e-05,-6.879672582726926e-07,5.838228389620781e-07,0.00412086583673954,4.264293238520622e-05,-5.327165126800537e-07,-0.00023165418001152403,-3.590467171564601e-06,0.0,0.001973743550479412,1.4604069292545319e-05,1.0081566870212555e-06,1.0193677651755084
dePablo CV2,test,55,101,0.7481481481481481,0.039798401991691164,0.037337759212293,0.8039571642875671,1.0661957263946533,-4.868023097515106e-05,-1.0414441931061447e-07,-7.395283319056034e-07,0.004163508769124746,4.211021587252617e-05,4.2142346501350403e-07,-0.00023524464718308863,-3.590467171564601e-06,-8.285693472841345e-07,0.0019883476197719574,1.5612225979566574e-05,2.146465703845024e-06,1.046966655992492
dePablo CV2,test,55,102,0.7555555555555555,0.039692759403355996,0.037337759212293,0.815213680267334,1.0925281047821045,-4.8784375394461676e-05,-8.436727512162179e-07,9.066170605365187e-07,0.0042056189849972725,4.253163933753967e-05,4.2142346501350403e-07,-0.00023883511435465323,-4.4190365188487356e-06,1.5190438033542647e-06,0.002003959845751524,1.7758691683411598e-05,4.230532795190811e-07,1.0741500519398453
dePablo CV2,test,55,103,0.762962962962963,0.03966954450729384,0.037337759212293,0.8264528512954712,1.1188509464263916,-4.9628048145677894e-05,6.294430932030082e-08,-2.7356145437806845e-07,0.004248150624334812,4.295306280255318e-05,-6.007030606269836e-07,-0.00024325415087350196,-2.899992715494471e-06,-1.3809489121402875e-06,0.0020217185374349356,1.818174496293068e-05,-3.541121259331703e-06,1.1013225998272436
dePablo CV2,test,55,104,0.7703703703703704,0.03963203388747746,0.037337759212293,0.8377231359481812,1.145188808441162,-4.9565103836357594e-05,-2.1061714505776763e-07,1.5859041013754904e-07,0.004291103687137365,4.235235974192619e-05,2.477318048477173e-07,-0.00024615414358899643,-4.280941627634758e-06,6.214270104631416e-07,0.0020399002823978662,1.4640623703598976e-05,-9.103678166866302e-07,1.1285125203441113
dePablo CV2,test,55,105,0.7777777777777778,0.03953100131899795,0.037337759212293,0.8490645885467529,1.1718471050262451,-4.977572098141536e-05,-5.202673492021859e-08,-9.59786120802164e-07,0.0043334560468792915,4.260009154677391e-05,1.7834827303886414e-07,-0.0002504350852166312,-3.6595146171716168e-06,0.0,0.0020545409061014652,1.3730255886912346e-05,4.154164344072342e-06,1.1560282558857535
dePablo CV2,test,55,106,0.7851851851851852,0.03942876979152604,0.037337759212293,0.8602714538574219,1.1981642246246338,-4.982774771633558e-05,-1.0118128557223827e-06,1.0218354873359203e-06,0.0043760561384260654,4.2778439819812775e-05,2.0349398255348206e-07,-0.0002540945998338028,-3.6595146171716168e-06,-6.214270104630873e-07,0.0020682711619883776,1.7884420230984688e-05,-7.979106158018112e-07,1.183192639343402
dePablo CV2,test,55,107,0.7925925925925926,0.03938922109928739,0.037337759212293,0.8715104460716248,1.2245590686798096,-5.083956057205796e-05,1.002263161353767e-08,-1.6236299416050315e-07,0.004418834578245878,4.298193380236626e-05,-4.796311259269714e-07,-0.0002577541144509744,-4.280941627634704e-06,6.214270104630873e-07,0.0020861555822193623,1.7086509615182877e-05,-1.1953525245189667e-06,1.210437176122959
dePablo CV2,test,55,108,0.8,0.039317468804860624,0.037337759212293,0.8827697038650513,1.2509088516235352,-5.0829537940444425e-05,-1.5234036254696548e-07,-4.2216925066895783e-07,0.0044618165120482445,4.2502302676439285e-05,-3.3853575587272644e-07,-0.00026203505607860913,-3.6595146171716168e-06,-6.904744560701031e-07,0.002103242091834545,1.589115709066391e-05,-2.2582244127988815e-06,1.2376381839137771
dePablo CV2,test,55,109,0.8074074074074075,0.039247218562607544,0.037337759212293,0.8940664529800415,1.2773699760437012,-5.098187830299139e-05,-5.745096132159233e-07,3.746827132999897e-07,0.004504318814724684,4.216376692056656e-05,8.167698979377747e-07,-0.00026569457069578075,-4.34998907324172e-06,7.595219016771188e-07,0.002119133248925209,1.3632932677865028e-05,4.51505184173584e-06,1.2649533676080513
dePablo CV2,test,55,110,0.8148148148148148,0.039146089340054355,0.037337759212293,0.9053393602371216,1.303973913192749,-5.1556387916207314e-05,-1.998268999159336e-07,-3.444729372859001e-07,0.00454648258164525,4.2980536818504333e-05,-1.955777406692505e-07,-0.00027004455976902247,-3.590467171564601e-06,-6.904744560701573e-08,0.002132766181603074,1.8147984519600868e-05,-9.57399606704712e-07,1.2924095615339002
dePablo CV2,test,55,111,0.8222222222222222,0.03909706587846393,0.037337759212293,0.9165558815002441,1.3302128314971924,-5.175621481612325e-05,-5.442998372018337e-07,3.557652235031128e-07,0.004589463118463755,4.278495907783508e-05,-6.076879799365997e-07,-0.00027363502694058707,-3.6595146171716168e-06,-6.904744560701573e-07,0.002150914166122675,1.7190584912896156e-05,-3.105960786342621e-06,1.3194964737090127
dePablo CV2,test,55,112,0.8296296296296296,0.03904784935688311,0.037337759212293,0.9277018308639526,1.3564667701721191,-5.230051465332508e-05,-1.8853461369872093e-07,-6.746267899870872e-07,0.00463224807754159,4.217727109789848e-05,6.165355443954468e-07,-0.0002772945415577587,-4.349989073241774e-06,7.59521901677173e-07,0.002168104751035571,1.4084624126553535e-05,4.656612873077393e-10,1.3465930708625795
dePablo CV2,test,55,113,0.837037037037037,0.03895099582134911,0.037337759212293,0.9389998316764832,1.3830540180206299,-5.24890492670238e-05,-8.631614036858082e-07,6.804366421420127e-07,0.004674425348639488,4.279380664229393e-05,6.151385605335236e-07,-0.00028164453063100046,-3.590467171564601e-06,-6.904744560701031e-07,0.0021821893751621246,1.4085089787840843e-05,3.155320882797241e-06,1.374034472616307
dePablo CV2,test,55,114,0.8444444444444444,0.03886876692187696,0.037337759212293,0.9502643942832947,1.4096953868865967,-5.335221067070961e-05,-1.8272476154379547e-07,2.660781319718808e-07,0.004717219155281782,4.3408945202827454e-05,-5.85801899433136e-07,-0.00028523499780256506,-4.280941627634704e-06,-1.3809489121403146e-07,0.0021962744649499655,1.7240410670638084e-05,-8.449424058198929e-07,1.401527467385017
dePablo CV2,test,55,115,0.8518518518518519,0.038815494203227,0.037337759212293,0.9612969160079956,1.435600996017456,-5.3534935432253405e-05,8.335337042808533e-08,-7.111593731679022e-07,0.00476062810048461,4.282314330339432e-05,-3.343448042869568e-07,-0.00028951593943019976,-4.4190365188487356e-06,8.285693472841345e-07,0.0022135148756206036,1.639546826481819e-05,-2.584420144557953e-06,1.4282671596135774
dePablo CV2,test,55,116,0.8592592592592593,0.03876177302402622,0.037337759212293,0.9725339412689209,1.4619884490966797,-5.345158206182532e-05,-6.278060027398169e-07,6.284353730734438e-07,0.004803451243788004,4.248879849910736e-05,1.317821443080902e-07,-0.0002939349759490485,-3.590467171564601e-06,0.0,0.0022299103438854218,1.3811048120260239e-05,2.2561289370059967e-07,1.4555041567111544
dePablo CV2,test,55,117,0.8666666666666667,0.03868814940666233,0.037337759212293,0.9837036728858948,1.488455057144165,-5.407938806456514e-05,6.293703336268663e-10,-5.079455149825662e-07,0.004845940042287111,4.262058064341545e-05,2.5657936930656433e-07,-0.0002975254431206131,-3.590467171564601e-06,-8.285693472841345e-07,0.002243721392005682,1.4036661013960838e-05,2.35019251704216e-06,1.4828152212283436
dePablo CV2,test,55,118,0.8740740740740741,0.03858079491421197,0.037337759212293,0.9949355125427246,1.5149385929107666,-5.407875869423151e-05,-5.073161446489394e-07,4.445246304385364e-07,0.004888560622930527,4.2877160012722015e-05,2.0815059542655945e-07,-0.0003011159102921777,-4.4190365188487356e-06,1.3809489121397725e-07,0.002257758053019643,1.6386853531003e-05,-1.973239704966545e-06,1.5101479089701344
dePablo CV2,test,55,119,0.8814814814814815,0.03851438975583363,0.037337759212293,1.0061033964157104,1.5412609577178955,-5.458607483888045e-05,-6.279151421040297e-08,-1.892476575449109e-07,0.004931437782943249,4.3085310608148575e-05,-6.449408829212189e-07,-0.00030553494681102644,-4.280941627634758e-06,-1.3809489121397725e-07,0.002274144906550646,1.4413613826036453e-05,1.695007085800171e-07,1.537314590553426
dePablo CV2,test,55,120,0.8888888888888888,0.03844434129785848,0.037337759212293,1.017148733139038,1.5674059391021729,-5.464886635309085e-05,-2.5203917175531387e-07,4.4354237616062164e-08,0.004974523093551397,4.2440369725227356e-05,1.341104507446289e-07,-0.0003098158884386612,-4.4190365188487356e-06,8.285693472841345e-07,0.0022885585203766823,1.458311453461647e-05,1.1485535651445389e-06,1.5642946238777067
dePablo CV2,test,55,121,0.8962962962962963,0.038350922981413675,0.037337759212293,1.0284136533737183,1.5940749645233154,-5.4900905524846166e-05,-2.076849341392517e-07,-4.1667590267024934e-07,0.005016963463276625,4.2574480175971985e-05,7.324852049350739e-07,-0.00031423492495750993,-3.590467171564601e-06,0.0,0.0023031416349112988,1.573166809976101e-05,2.4102628231048584e-06,1.5918153022390524
dePablo CV2,test,55,122,0.9037037037037037,0.03830430666901226,0.037337759212293,1.03974449634552,1.6207613945007324,-5.510859045898542e-05,-6.24360836809501e-07,3.2738171285018325e-08,0.005059537943452597,4.330696538090706e-05,-4.093162715435028e-07,-0.00031782539212907453,-3.590467171564601e-06,-8.285693472841345e-07,0.0023188733030110598,1.8141930922865868e-05,-1.8326099961996078e-06,1.6193583690617268
dePablo CV2,test,55,123,0.9111111111111111,0.03826995858103701,0.037337759212293,1.0507789850234985,1.646747350692749,-5.573295129579492e-05,-5.916226655244827e-07,4.6025888877920806e-07,0.005102844908833504,4.2897649109363556e-05,-4.614703357219696e-07,-0.00032141585930063913,-4.4190365188487356e-06,-6.214270104631416e-07,0.0023370152339339256,1.630932092666626e-05,-3.882218152284622e-06,1.646178557057472
dePablo CV2,test,55,124,0.9185185185185185,0.038213174541033935,0.037337759212293,1.0620173215866089,1.673316478729248,-5.63245739613194e-05,-1.3136377674527466e-07,-1.4502802514471114e-07,0.005145742557942867,4.2436178773641586e-05,2.5192275643348694e-07,-0.00032583489581948787,-5.040463529311877e-06,1.449996357747276e-06,0.002353324554860592,1.2427102774381638e-05,3.6424025893211365e-06,1.6735973282496766
dePablo CV2,test,55,125,0.9259259259259259,0.03810290769211902,0.037337759212293,1.073136568069458,1.699706792831421,-5.6455937738064677e-05,-2.763918018899858e-07,-3.750756150111556e-09,0.005188178736716509,4.268810153007507e-05,-9.778887033462524e-09,-0.00033087535934879975,-3.590467171564601e-06,0.0,0.0023657516576349735,1.6069505363702774e-05,2.4586915969848633e-07,1.7008282820335052
dePablo CV2,test,55,126,0.9333333333333333,0.03804834922398725,0.037337759212293,1.0842360258102417,1.7258977890014648,-5.673232953995466e-05,-2.8014255804009736e-07,3.993518475908786e-07,0.005230866838246584,4.267832264304161e-05,9.881332516670227e-07,-0.00033446582652036435,-3.590467171564601e-06,-7.595219016771188e-07,0.0023818211629986763,1.631537452340126e-05,-1.1101365089416504e-06,1.72785842181244
dePablo CV2,test,55,127,0.9407407407407408,0.038025919264829545,0.037337759212293,1.0953096151351929,1.752101182937622,-5.701247209799476e-05,1.1920928955078125e-07,-8.383976819459349e-07,0.0052735451608896255,4.3666455894708633e-05,-6.980262696743011e-07,-0.00033805629369192895,-4.34998907324172e-06,0.0,0.0023981365375220776,1.520523801445961e-05,-1.7206184566020966e-07,1.7548990036479097
dePablo CV2,test,55,128,0.9481481481481482,0.037944111776447104,0.037337759212293,1.1063673496246338,1.7782831192016602,-5.689326280844398e-05,-7.191883923951536e-07,4.733628884423524e-07,0.005317211616784334,4.296842962503433e-05,-5.085021257400513e-07,-0.00034240628276517067,-4.34998907324172e-06,-5.421010862427522e-20,0.002413341775536537,1.50331761687994e-05,-1.110835000872612e-06,1.781916929150551
dePablo CV2,test,55,129,0.9555555555555556,0.03787575705961807,0.037337759212293,1.1175931692123413,1.804976463317871,-5.761245120083913e-05,-2.4582550395280123e-07,-3.5832272260449827e-07,0.0053601800464093685,4.245992749929428e-05,1.003500074148178e-06,-0.0003467562718384124,-4.349989073241774e-06,7.59521901677173e-07,0.0024283749517053366,1.3922341167926788e-05,3.8726720958948135e-06,1.809458970111381
dePablo CV2,test,55,130,0.9629629629629629,0.0377889494640604,0.037337759212293,1.1287232637405396,1.831329107284546,-5.785827670479193e-05,-6.041482265572995e-07,6.011905497871339e-07,0.005402639973908663,4.346342757344246e-05,-1.2060627341270447e-07,-0.00035110626091165416,-3.590467171564601e-06,-8.285693472841345e-07,0.0024422972928732634,1.7795013263821602e-05,-3.2782554626464844e-06,1.8366530738959865
dePablo CV2,test,55,131,0.9703703703703703,0.037761386729491794,0.037337759212293,1.1397722959518433,1.8574790954589844,-5.846242493134923e-05,-2.9576767701655626e-09,-1.273547240998596e-07,0.005446103401482105,4.3342821300029755e-05,-8.535571396350861e-07,-0.00035469672808321876,-4.4190365188487356e-06,-6.214270104630873e-07,0.002460092306137085,1.4516757801175117e-05,-2.8444919735193253e-06,1.8636383933975111
dePablo CV2,test,55,132,0.9777777777777777,0.03768793645386557,0.037337759212293,1.1508431434631348,1.883739709854126,-5.84653826081194e-05,-1.3031240087002516e-07,-3.666900738608092e-07,0.005489446222782135,4.248926416039467e-05,2.0349398255348206e-07,-0.0003591157646020675,-5.040463529311823e-06,6.904744560700489e-07,0.00247460906393826,1.1672265827655792e-05,2.5031622499227524e-06,1.8907359884047747
dePablo CV2,test,55,133,0.9851851851851852,0.037569633869914326,0.037337759212293,1.1618839502334595,1.9101228713989258,-5.8595695008989424e-05,-4.970024747308344e-07,1.3755925465375185e-07,0.00553193548694253,4.269275814294815e-05,3.050081431865692e-07,-0.0003641562281313793,-4.349989073241774e-06,5.421010862427522e-20,0.002486281329765916,1.4175428077578545e-05,2.4551991373300552e-06,1.9179538594150898
dePablo CV2,test,55,134,0.9925925925925926,0.03751072470399817,0.037337759212293,1.173038363456726,1.936699390411377,-5.909269748372026e-05,-3.594432200770825e-07,1.115477061830461e-07,0.005574628245085478,4.299776628613472e-05,5.201436579227448e-07,-0.0003685062172046211,-4.34998907324172e-06,0.0,0.0025004567578434944,1.66306272149086e-05,7.594935595989227e-07,1.945373676792725
dePablo CV2,test,55,135,1.0,0.03747468821559017,0.037337759212293,1.1839457750320435,1.9624934196472168,-5.945214070379734e-05,-2.478955138940364e-07,2.631713869050145e-07,0.0056176260113716125,4.3517909944057465e-05,-1.2079253792762756e-06,-0.0003728562062778628,-4.34998907324172e-06,7.595219016771188e-07,0.002517087385058403,1.7390120774507523e-05,-3.938097506761551e-06,1.971992330521646
dePablo CV2,test,56,0,0.0,,0.3480696477983587,0.6347114443778992,-2.385613203048706,0.0,-3.0581365990656195e-06,-1.611351763131097e-07,0.0,9.594685980118811e-05,-6.003101589158177e-07,0.0,2.0263206163950185e-05,0.0,0.0,0.00016635107749607414,-8.479983080178499e-07,-2.417637625035701
dePablo CV2,test,56,1,0.006211180124223602,0.33695652173913043,0.3480696477983587,0.6480487585067749,-2.3636319637298584,-3.0581365990656195e-06,-3.2192717753787292e-06,-3.0874139156367164e-07,9.594685980118811e-05,9.53465496422723e-05,3.99129930883646e-06,2.0263206163950185e-05,2.0263206163950185e-05,1.2884119526211195e-06,0.00016635107749607414,0.0001655030791880563,6.715985364280641e-06,-2.3946480552044633
dePablo CV2,test,56,2,0.012422360248447204,0.3352443352443352,0.3480696477983587,0.6612668633460999,-2.3418757915496826,-6.277408374444349e-06,-3.528013166942401e-06,1.1862084647873417e-08,0.0001912934094434604,9.933784895110875e-05,-1.7163256416097283e-06,4.052641232790037e-05,2.1551618116571305e-05,-1.1712835932920716e-07,0.00033185415668413043,0.00017221906455233693,-2.899265382438898e-06,-2.3718925649984337
dePablo CV2,test,56,3,0.018633540372670808,0.34110787172011664,0.3480696477983587,0.6743127703666687,-2.3207061290740967,-9.80542154138675e-06,-3.5161510822945274e-06,4.0367103792959824e-07,0.00029063125839456916,9.762152330949903e-05,1.110282028093934e-06,6.207803044447168e-05,2.1434489757242098e-05,1.1712835932920038e-07,0.0005040732212364674,0.00016931979916989803,2.3186439648270607e-06,-2.349736603033795
dePablo CV2,test,56,4,0.024844720496894408,0.34113941385921664,0.3480696477983587,0.6874520778656006,-2.2991626262664795,-1.3321572623681277e-05,-3.112480044364929e-06,-6.432328518712893e-07,0.0003882527817040682,9.873180533759296e-05,2.2223684936761856e-06,8.351252020171377e-05,2.1551618116571298e-05,-1.1712835932920038e-07,0.0006733930204063654,0.0001716384431347251,2.9562506824731827e-06,-2.3271997394539246
dePablo CV2,test,56,5,0.031055900621118012,0.3418110063582548,0.3480696477983587,0.7005481719970703,-2.27787709236145,-1.6434052668046206e-05,-3.7557128962362185e-06,4.960184014635161e-07,0.00048698458704166114,0.00010095417383126915,-3.702909452840686e-06,0.00010506413831828507,2.1434489757242098e-05,1.1712835932920038e-07,0.0008450314635410905,0.00017459469381719828,-5.6924764066934586e-06,-2.304924111803011
dePablo CV2,test,56,6,0.037267080745341616,0.3440614428088141,0.3480696477983587,0.7135969400405884,-2.256751298904419,-2.0189765564282425e-05,-3.2596944947727025e-06,-5.2729228627868e-07,0.0005879387608729303,9.725126437842846e-05,2.647691871970892e-06,0.00012649862807552717,2.1551618116571298e-05,-1.1712835932918683e-07,0.0010196261573582888,0.00016890221741050482,4.314351826906204e-06,-2.28281180255725
dePablo CV2,test,56,7,0.043478260869565216,0.34352941176470586,0.3480696477983587,0.7267768979072571,-2.234990358352661,-2.3449460059055127e-05,-3.7869867810513824e-06,8.150873327394947e-07,0.0006851900252513587,9.989895625039935e-05,-1.1334195733070374e-06,0.00014805024619209847,2.143448975724211e-05,0.0,0.0011885283747687936,0.00017321656923741102,-1.746579073369503e-06,-2.26005442797533
dePablo CV2,test,56,8,0.049689440993788817,0.34442995401194315,0.3480696477983587,0.7398999929428101,-2.2135369777679443,-2.723644684010651e-05,-2.9718994483118877e-06,-7.965591066749766e-07,0.0007850889815017581,9.876553667709231e-05,-5.573965609073639e-07,0.00016948473594934058,2.143448975724211e-05,1.1712835932918683e-07,0.0013617449440062046,0.00017146999016404152,-1.0455260053277016e-06,-2.237608912316529
dePablo CV2,test,56,9,0.055900621118012424,0.3446065563762896,0.3480696477983587,0.7530419826507568,-2.192006826400757,-3.0208346288418397e-05,-3.7684585549868643e-06,4.2308238334953785e-07,0.0008838545181788504,9.820814011618495e-05,2.5033368729054928e-06,0.0001909192257065827,2.1551618116571298e-05,5.856417966459612e-07,0.0015332149341702461,0.00017042446415871382,4.508765414357185e-06,-2.2150851973961405
dePablo CV2,test,56,10,0.062111801242236024,0.34476316078689967,0.3480696477983587,0.7661444544792175,-2.1704020500183105,-3.397680484340526e-05,-3.3453761716373265e-06,-2.4972541723400354e-07,0.0009820626582950354,0.00010071147698909044,-2.9492657631635666e-06,0.000212470843823154,2.213725991321726e-05,-1.2884119526211364e-06,0.00170363939832896,0.000174933229573071,-5.010166205465794e-06,-2.1924898450997805
dePablo CV2,test,56,11,0.06832298136645963,0.3452446399120396,0.3480696477983587,0.7792185544967651,-2.149034023284912,-3.732218101504259e-05,-3.59510158887133e-06,-1.5708064893260598e-07,0.0010827741352841258,9.776221122592688e-05,2.7318019419908524e-06,0.00023460810373637125,2.0848847960596123e-05,1.2884119526211635e-06,0.001878572627902031,0.0001699230633676052,4.420056939125061e-06,-2.1701333874242636
dePablo CV2,test,56,12,0.07453416149068323,0.34490814970910255,0.3480696477983587,0.7924342751502991,-2.127082109451294,-4.091728260391392e-05,-3.752182237803936e-06,6.851223588455468e-07,0.0011805363465100527,0.00010049401316791773,-8.284114301204681e-07,0.00025545695169696737,2.2137259913217286e-05,-7.027701559751752e-07,0.002048495691269636,0.00017434312030673027,-1.4861579984426498e-06,-2.1471823358145223
dePablo CV2,test,56,13,0.08074534161490683,0.34552759568619157,0.3480696477983587,0.8055321574211121,-2.1054859161376953,-4.4669464841717854e-05,-3.067059878958389e-06,-4.020330379717052e-07,0.0012810303596779704,9.966560173779726e-05,-1.3111857697367668e-06,0.00027759421161018466,2.143448975724211e-05,1.1712835932918683e-07,0.0022228388115763664,0.00017285696230828762,-1.7771963030099869e-06,-2.1245959135677417
dePablo CV2,test,56,14,0.08695652173913043,0.34577309868007544,0.3480696477983587,0.8185747861862183,-2.0840189456939697,-4.773652472067624e-05,-3.4690929169300944e-06,-3.6007986636832356e-07,0.0013806959614157677,9.83544159680605e-05,2.1602027118206024e-06,0.00029902870136742677,2.1551618116571298e-05,-1.1712835932924104e-07,0.002395695773884654,0.00017107976600527763,3.454042598605156e-06,-2.1021428914783433
dePablo CV2,test,56,15,0.09316770186335403,0.3456699556175036,0.3480696477983587,0.8317179679870605,-2.062138557434082,-5.120561763760634e-05,-3.829172783298418e-06,7.462331268470734e-07,0.0014790503773838282,0.0001005146186798811,-1.2629898265004158e-06,0.00032058031948399806,2.1434489757242057e-05,-5.856417966458799e-07,0.0025667755398899317,0.0001745338086038828,-1.4917459338903427e-06,-2.0792688495403895
