dataset,latent_dim,hidden_size,epoch,train_mse_norm,val_mse_norm,sweep_latent_dim,sweep_train_count,sweep_train_frames
CV2 | nets=1 | frames=50,2,128,1,0.8978615062577384,8.206134705215693,2,1,50
CV2 | nets=1 | frames=50,2,128,2,0.6184520934309278,7.785405606389045,2,1,50
CV2 | nets=1 | frames=50,2,128,3,0.5755040858473096,8.035391468286514,2,1,50
CV2 | nets=1 | frames=50,2,128,4,0.4375076506819044,10.074381651222708,2,1,50
CV2 | nets=1 | frames=50,2,128,5,0.4444498717784881,8.0061309928298,2,1,50
CV2 | nets=1 | frames=50,2,128,6,0.3640090312276567,7.692349314942956,2,1,50
CV2 | nets=1 | frames=50,2,128,7,0.2978084875004632,8.454047438398003,2,1,50
CV2 | nets=1 | frames=50,2,128,8,0.2790879181453159,8.08969563485682,2,1,50
CV2 | nets=1 | frames=50,2,128,9,0.2368742600083351,8.27456238913536,2,1,50
CV2 | nets=1 | frames=50,2,128,10,0.2073574938944407,8.24440460910648,2,1,50
CV2 | nets=1 | frames=50,2,128,11,0.1665886060467788,8.291140951670707,2,1,50
CV2 | nets=1 | frames=50,2,128,12,0.1534413376024791,8.240689284466207,2,1,50
CV2 | nets=1 | frames=50,2,128,13,0.1514476835727691,8.740099469803274,2,1,50
CV2 | nets=1 | frames=50,2,128,14,0.1419366784393787,8.55151694547385,2,1,50
CV2 | nets=1 | frames=50,2,128,15,0.1238200260060174,8.751891695193946,2,1,50
CV2 | nets=1 | frames=50,2,128,16,0.1209511842046465,8.611086502507328,2,1,50
CV2 | nets=1 | frames=50,2,128,17,0.1035622345017535,9.106632414504883,2,1,50
CV2 | nets=1 | frames=50,2,128,18,0.1152615507266351,8.646951276905835,2,1,50
CV2 | nets=1 | frames=50,2,128,19,0.1071001748953546,8.317473289728165,2,1,50
CV2 | nets=1 | frames=50,2,128,20,0.0959075338074139,8.761084535427392,2,1,50
CV2 | nets=1 | frames=50,2,128,21,0.0849394069186278,8.89281094763428,2,1,50
CV2 | nets=1 | frames=100,2,128,1,0.7744791416021494,1.8936319397687915,2,1,100
CV2 | nets=1 | frames=100,2,128,2,0.4731478691101074,1.591980880916119,2,1,100
CV2 | nets=1 | frames=100,2,128,3,0.3408895432949066,1.6003948645889758,2,1,100
CV2 | nets=1 | frames=100,2,128,4,0.2372563916903275,1.6215321552455426,2,1,100
CV2 | nets=1 | frames=100,2,128,5,0.1785991438306295,1.6287727860584855,2,1,100
CV2 | nets=1 | frames=100,2,128,6,0.1614520652936055,1.668804540079087,2,1,100
CV2 | nets=1 | frames=100,2,128,7,0.131532330925648,1.6731942433454097,2,1,100
CV2 | nets=1 | frames=100,2,128,8,0.1184481313595404,1.7637582473866642,2,1,100
CV2 | nets=1 | frames=100,2,128,9,0.1014006401483829,1.737834229687229,2,1,100
CV2 | nets=1 | frames=100,2,128,10,0.1048819353947272,1.7390964416489003,2,1,100
CV2 | nets=1 | frames=100,2,128,11,0.0959887768213565,1.7590685603283345,2,1,100
CV2 | nets=1 | frames=100,2,128,12,0.0880049212047686,1.6865915360078216,2,1,100
CV2 | nets=1 | frames=100,2,128,13,0.0772540596528695,1.705352277643979,2,1,100
CV2 | nets=1 | frames=100,2,128,14,0.0738027244806289,1.6670974929165094,2,1,100
CV2 | nets=1 | frames=100,2,128,15,0.0759999932577976,1.6726530676800755,2,1,100
CV2 | nets=1 | frames=100,2,128,16,0.0826705096719356,1.7248228667005896,2,1,100
CV2 | nets=1 | frames=100,2,128,17,0.0631639600659792,1.690001493860036,2,1,100
CV2 | nets=2 | frames=2,2,128,1,0.9995324015617372,6216.807680839539,2,2,2
CV2 | nets=2 | frames=2,2,128,2,0.9648250937461852,6215.12913444519,2,2,2
CV2 | nets=2 | frames=2,2,128,3,0.9290354251861572,6213.627732810975,2,2,2
CV2 | nets=2 | frames=2,2,128,4,0.8897572755813599,6211.262956035614,2,2,2
CV2 | nets=2 | frames=2,2,128,5,0.8447546362876892,6204.730922473907,2,2,2
CV2 | nets=2 | frames=2,2,128,6,0.7912949323654175,6194.964754299164,2,2,2
CV2 | nets=2 | frames=2,2,128,7,0.7249010801315308,6209.047728874207,2,2,2
CV2 | nets=2 | frames=2,2,128,8,0.6389824151992798,6450.384313663482,2,2,2
CV2 | nets=2 | frames=2,2,128,9,0.5502917170524597,8247.261410011291,2,2,2
CV2 | nets=2 | frames=2,2,128,10,0.5563623905181885,11021.823343276978,2,2,2
CV2 | nets=2 | frames=2,2,128,11,0.489842802286148,13659.287745235442,2,2,2
CV2 | nets=2 | frames=2,2,128,12,0.4241432249546051,19336.786777441022,2,2,2
CV2 | nets=2 | frames=2,2,128,13,0.377647340297699,33734.094634422305,2,2,2
CV2 | nets=2 | frames=2,2,128,14,0.3364956080913543,68276.312950943,2,2,2
CV2 | nets=2 | frames=2,2,128,15,0.2891595065593719,146598.47507987593,2,2,2
CV2 | nets=2 | frames=2,2,128,16,0.2333429455757141,295979.27325546264,2,2,2
CV2 | nets=2 | frames=2,2,128,17,0.1962142586708068,448323.57280470274,2,2,2
CV2 | nets=2 | frames=2,2,128,18,0.1609075218439102,568222.9339710388,2,2,2
CV2 | nets=2 | frames=2,2,128,19,0.132747620344162,733046.6769265899,2,2,2
CV2 | nets=2 | frames=2,2,128,20,0.1172931045293808,1011281.8114691772,2,2,2
CV2 | nets=2 | frames=2,2,128,21,0.0869766473770141,1303187.7329661257,2,2,2
CV2 | nets=2 | frames=5,2,128,1,0.9934726059436798,485.76253461170194,2,2,5
CV2 | nets=2 | frames=5,2,128,2,0.979495644569397,483.8456091604233,2,2,5
CV2 | nets=2 | frames=5,2,128,3,0.6278799921274185,475.3462976338864,2,2,5
CV2 | nets=2 | frames=5,2,128,4,0.469402514398098,442.2510784394741,2,2,5
CV2 | nets=2 | frames=5,2,128,5,0.6246923804283142,425.3553509567976,2,2,5
CV2 | nets=2 | frames=5,2,128,6,0.5078490078449249,462.5860115664005,2,2,5
CV2 | nets=2 | frames=5,2,128,7,0.4861413687467575,470.4319683793783,2,2,5
CV2 | nets=2 | frames=5,2,128,8,0.4072691798210144,674.9539656543732,2,2,5
CV2 | nets=2 | frames=5,2,128,9,0.423632264137268,1452.584102850914,2,2,5
CV2 | nets=2 | frames=5,2,128,10,0.4912414997816086,2932.956839201928,2,2,5
CV2 | nets=2 | frames=5,2,128,11,0.2394966632127761,4719.185095476031,2,2,5
CV2 | nets=2 | frames=5,2,128,12,0.2210778817534446,4611.044052634061,2,2,5
CV2 | nets=2 | frames=5,2,128,13,0.1517380475997924,1522.10288993001,2,2,5
CV2 | nets=2 | frames=5,2,128,14,0.2681814357638359,1170.3848123209475,2,2,5
CV2 | nets=2 | frames=5,2,128,15,0.2274322882294654,1488.0579383249285,2,2,5
CV2 | nets=2 | frames=5,2,128,16,0.1792940944433212,2485.065959196806,2,2,5
CV2 | nets=2 | frames=5,2,128,17,0.2306017428636551,4034.196346145153,2,2,5
CV2 | nets=2 | frames=5,2,128,18,0.1662381440401077,1231.1312197817565,2,2,5
CV2 | nets=2 | frames=5,2,128,19,0.1606629863381385,796.4037317763567,2,2,5
CV2 | nets=2 | frames=5,2,128,20,0.1121141910552978,603.8571391246319,2,2,5
CV2 | nets=2 | frames=10,2,128,1,0.9263566732406616,96.19708211684228,2,2,10
CV2 | nets=2 | frames=10,2,128,2,0.9026696979999542,95.1265586658716,2,2,10
CV2 | nets=2 | frames=10,2,128,3,0.6259498298168182,90.90283047896624,2,2,10
CV2 | nets=2 | frames=10,2,128,4,0.7449532548586527,88.61504260516166,2,2,10
CV2 | nets=2 | frames=10,2,128,5,0.536885271469752,92.00183392703534,2,2,10
CV2 | nets=2 | frames=10,2,128,6,0.4526716669400533,93.278306912601,2,2,10
CV2 | nets=2 | frames=10,2,128,7,0.4304639299710591,92.983515242517,2,2,10
CV2 | nets=2 | frames=10,2,128,8,0.4448752204577128,93.24062292474508,2,2,10
CV2 | nets=2 | frames=10,2,128,9,0.3739561835924784,94.86649092382191,2,2,10
CV2 | nets=2 | frames=10,2,128,10,0.3431370556354522,95.91681898978352,2,2,10
CV2 | nets=2 | frames=10,2,128,11,0.2762402594089508,86.40588515800238,2,2,10
CV2 | nets=2 | frames=10,2,128,12,0.2228058824936548,105.01119822059572,2,2,10
CV2 | nets=2 | frames=10,2,128,13,0.189272125562032,105.56509095765652,2,2,10
CV2 | nets=2 | frames=10,2,128,14,0.1768088241418202,104.92336056576669,2,2,10
CV2 | nets=2 | frames=10,2,128,15,0.2134635920325915,100.44982042491436,2,2,10
CV2 | nets=2 | frames=10,2,128,16,0.1643998821576436,88.29490194666386,2,2,10
CV2 | nets=2 | frames=10,2,128,17,0.1616872996091842,87.72097900041938,2,2,10
CV2 | nets=2 | frames=10,2,128,18,0.1745250895619392,88.0405827127695,2,2,10
CV2 | nets=2 | frames=10,2,128,19,0.1580303783218065,87.60552100613714,2,2,10
CV2 | nets=2 | frames=10,2,128,20,0.1360526904463768,86.83328380224108,2,2,10
CV2 | nets=2 | frames=10,2,128,21,0.1384203011790911,86.86714918138087,2,2,10
CV2 | nets=2 | frames=10,2,128,22,0.1572079161802927,86.6245207414627,2,2,10
CV2 | nets=2 | frames=10,2,128,23,0.1258534044027328,88.49736305876077,2,2,10
CV2 | nets=2 | frames=10,2,128,24,0.1394354353348414,88.47188298931718,2,2,10
CV2 | nets=2 | frames=10,2,128,25,0.1296791359782219,89.22280988097191,2,2,10
CV2 | nets=2 | frames=10,2,128,26,0.1530907402435938,89.53033188347518,2,2,10
CV2 | nets=2 | frames=25,2,128,1,0.8274527745587485,12.52005179066956,2,2,25
CV2 | nets=2 | frames=25,2,128,2,0.5531326830387115,11.977968057274818,2,2,25
CV2 | nets=2 | frames=25,2,128,3,0.3920524397066661,12.275184978201985,2,2,25
CV2 | nets=2 | frames=25,2,128,4,0.2741287925413677,19.106490562036637,2,2,25
CV2 | nets=2 | frames=25,2,128,5,0.2296748044235365,12.250879405871034,2,2,25
CV2 | nets=2 | frames=25,2,128,6,0.2299872541001864,12.589173815973105,2,2,25
CV2 | nets=2 | frames=25,2,128,7,0.1793930807283946,11.934887333668769,2,2,25
CV2 | nets=2 | frames=25,2,128,8,0.170147313603333,17.095135019510984,2,2,25
CV2 | nets=2 | frames=25,2,128,9,0.1632869786449841,11.697619048722087,2,2,25
CV2 | nets=2 | frames=25,2,128,10,0.1669684797525406,11.602435502529143,2,2,25
CV2 | nets=2 | frames=25,2,128,11,0.1593102988387857,10.327055906191468,2,2,25
CV2 | nets=2 | frames=25,2,128,12,0.140479287398713,9.867254824072123,2,2,25
CV2 | nets=2 | frames=25,2,128,13,0.1436789679740156,9.391918845579028,2,2,25
CV2 | nets=2 | frames=25,2,128,14,0.1366321263568742,8.65033005142957,2,2,25
CV2 | nets=2 | frames=25,2,128,15,0.1219420773642403,8.348286667615175,2,2,25
CV2 | nets=2 | frames=25,2,128,16,0.0981323319886412,8.270597344718874,2,2,25
CV2 | nets=2 | frames=25,2,128,17,0.097626899502107,8.274194457801059,2,2,25
CV2 | nets=2 | frames=25,2,128,18,0.07127691965018,8.459185276534408,2,2,25
CV2 | nets=2 | frames=25,2,128,19,0.072310522198677,8.118889888508246,2,2,25
CV2 | nets=2 | frames=25,2,128,20,0.0653843943561826,8.050131843963637,2,2,25
CV2 | nets=2 | frames=25,2,128,21,0.0651582774839231,8.099447702696548,2,2,25
CV2 | nets=2 | frames=25,2,128,22,0.0680402748818908,8.306854985374958,2,2,25
CV2 | nets=2 | frames=25,2,128,23,0.0622825180845601,8.403150700530038,2,2,25
CV2 | nets=2 | frames=25,2,128,24,0.0646588536245482,8.282090781996027,2,2,25
CV2 | nets=2 | frames=25,2,128,25,0.0573686316077198,8.455083221441134,2,2,25
CV2 | nets=2 | frames=25,2,128,26,0.0532815983252865,8.185314975850284,2,2,25
CV2 | nets=2 | frames=25,2,128,27,0.0469447307820831,8.79003400997445,2,2,25
CV2 | nets=2 | frames=25,2,128,28,0.0563575715890952,8.70270234978199,2,2,25
CV2 | nets=2 | frames=25,2,128,29,0.0512586488787617,8.87733750789985,2,2,25
CV2 | nets=2 | frames=25,2,128,30,0.0508812075214726,9.103925701128318,2,2,25
CV2 | nets=2 | frames=25,2,128,31,0.047829092081104,8.470046988146379,2,2,25
CV2 | nets=2 | frames=25,2,128,32,0.0537388284823724,8.84214281886816,2,2,25
CV2 | nets=2 | frames=25,2,128,33,0.0574143055294241,8.698906138865278,2,2,25
CV2 | nets=2 | frames=25,2,128,34,0.0510355618649295,8.73000213520229,2,2,25
CV2 | nets=2 | frames=25,2,128,35,0.058624643699399,9.127092643782497,2,2,25
CV2 | nets=2 | frames=50,2,128,1,0.7159336255146906,2.850704296767712,2,2,50
CV2 | nets=2 | frames=50,2,128,2,0.3554603170890074,2.764199257940054,2,2,50
CV2 | nets=2 | frames=50,2,128,3,0.231111357991512,3.0995565835908057,2,2,50
CV2 | nets=2 | frames=50,2,128,4,0.2074095922020765,2.586530445665121,2,2,50
CV2 | nets=2 | frames=50,2,128,5,0.1926693589641497,2.546959218762815,2,2,50
CV2 | nets=2 | frames=50,2,128,6,0.1700297657113809,2.2631812633425,2,2,50
CV2 | nets=2 | frames=50,2,128,7,0.1606804163983235,2.1851472515165806,2,2,50
CV2 | nets=2 | frames=50,2,128,8,0.097060712484213,1.678776431258768,2,2,50
CV2 | nets=2 | frames=50,2,128,9,0.0809127075167802,1.643796505123377,2,2,50
CV2 | nets=2 | frames=50,2,128,10,0.0720395156397269,1.6476320645660163,2,2,50
CV2 | nets=2 | frames=50,2,128,11,0.0627493658461249,1.667249503204599,2,2,50
CV2 | nets=2 | frames=50,2,128,12,0.0604389454596317,1.7360733985751868,2,2,50
CV2 | nets=2 | frames=50,2,128,13,0.0537056965896716,1.8312047907467928,2,2,50
CV2 | nets=2 | frames=50,2,128,14,0.0558733104799802,1.669230493729934,2,2,50
CV2 | nets=2 | frames=50,2,128,15,0.0482340376251018,1.7490954243130985,2,2,50
CV2 | nets=2 | frames=50,2,128,16,0.0384808756554356,1.8215351317804307,2,2,50
CV2 | nets=2 | frames=50,2,128,17,0.0442014982780584,1.728414937928319,2,2,50
CV2 | nets=2 | frames=50,2,128,18,0.0396297887827341,1.7427431688448414,2,2,50
CV2 | nets=2 | frames=50,2,128,19,0.0339499938373382,1.7776039173919709,2,2,50
CV2 | nets=2 | frames=50,2,128,20,0.0289681919205647,1.7521001057196408,2,2,50
CV2 | nets=2 | frames=50,2,128,21,0.0270560208278206,1.762811404615641,2,2,50
CV2 | nets=2 | frames=50,2,128,22,0.0256243838856999,1.776832684043795,2,2,50
CV2 | nets=2 | frames=50,2,128,23,0.0247214265310993,1.7779429386919363,2,2,50
CV2 | nets=2 | frames=50,2,128,24,0.0235871251385945,1.8078745404854415,2,2,50
CV2 | nets=2 | frames=100,2,128,1,0.6096146512031555,0.6587402676045895,2,2,100
CV2 | nets=2 | frames=100,2,128,2,0.2405343347787857,0.4892756451815366,2,2,100
CV2 | nets=2 | frames=100,2,128,3,0.1932307133078575,0.4509344538971782,2,2,100
CV2 | nets=2 | frames=100,2,128,4,0.1150101275742054,0.3915441225506365,2,2,100
CV2 | nets=2 | frames=100,2,128,5,0.072739989683032,0.4483166109444573,2,2,100
CV2 | nets=2 | frames=100,2,128,6,0.0598074349761009,0.4480781338610686,2,2,100
CV2 | nets=2 | frames=100,2,128,7,0.0489711516350507,0.4655324894976802,2,2,100
CV2 | nets=2 | frames=100,2,128,8,0.0510468741506338,0.4380523723941296,2,2,100
CV2 | nets=2 | frames=100,2,128,9,0.0407561445981264,0.4712046786630526,2,2,100
CV2 | nets=2 | frames=100,2,128,10,0.0457167878001928,0.4451654825434089,2,2,100
CV2 | nets=2 | frames=100,2,128,11,0.0364723613113164,0.4691746244681999,2,2,100
CV2 | nets=2 | frames=100,2,128,12,0.0339662585034966,0.4734445650670677,2,2,100
CV2 | nets=2 | frames=100,2,128,13,0.028195034712553,0.4827361125834286,2,2,100
CV2 | nets=2 | frames=100,2,128,14,0.0262368931807577,0.4778399975849315,2,2,100
CV2 | nets=2 | frames=100,2,128,15,0.0252744586020708,0.5197583490661345,2,2,100
CV2 | nets=2 | frames=100,2,128,16,0.0348162670433521,0.4644356474680826,2,2,100
CV2 | nets=2 | frames=100,2,128,17,0.0296009186655282,0.4549423160608858,2,2,100
CV2 | nets=2 | frames=100,2,128,18,0.0242120285332202,0.4858359434781596,2,2,100
CV2 | nets=2 | frames=100,2,128,19,0.0209229231625795,0.480449905318208,2,2,100
CV2 | nets=4 | frames=2,2,128,1,1.0147711038589478,8209.160365325928,2,4,2
CV2 | nets=4 | frames=2,2,128,2,0.9799014329910278,8207.175537010193,2,4,2
CV2 | nets=4 | frames=2,2,128,3,0.9453375935554504,8190.193537879943,2,4,2
CV2 | nets=4 | frames=2,2,128,4,0.9075362086296082,8136.410977119446,2,4,2
CV2 | nets=4 | frames=2,2,128,5,0.862801730632782,8077.7512677536015,2,4,2
CV2 | nets=4 | frames=2,2,128,6,0.8064097166061401,8033.8063217010495,2,4,2
CV2 | nets=4 | frames=2,2,128,7,0.7317394018173218,8119.875254650116,2,4,2
CV2 | nets=4 | frames=2,2,128,8,0.6329711675643921,9133.020856243134,2,4,2
CV2 | nets=4 | frames=2,2,128,9,0.5330213904380798,12120.28756547928,2,4,2
CV2 | nets=4 | frames=2,2,128,10,0.4642354846000671,18843.5415263443,2,4,2
CV2 | nets=4 | frames=2,2,128,11,0.45430389046669,27116.86088011551,2,4,2
CV2 | nets=4 | frames=2,2,128,12,0.4282859861850738,33779.54017511368,2,4,2
CV2 | nets=4 | frames=2,2,128,13,0.3622448742389679,43989.697960998536,2,4,2
CV2 | nets=4 | frames=2,2,128,14,0.3073300421237945,69219.14973230743,2,4,2
CV2 | nets=4 | frames=2,2,128,15,0.2607212960720062,125062.5950318184,2,4,2
CV2 | nets=4 | frames=2,2,128,16,0.2175132930278778,220401.345575943,2,4,2
CV2 | nets=4 | frames=2,2,128,17,0.2094157338142395,300153.56464000704,2,4,2
CV2 | nets=4 | frames=2,2,128,18,0.195900097489357,343669.4204606781,2,4,2
CV2 | nets=4 | frames=2,2,128,19,0.1733374446630478,395384.7037881088,2,4,2
CV2 | nets=4 | frames=2,2,128,20,0.1717134863138198,507051.9743878174,2,4,2
CV2 | nets=4 | frames=2,2,128,21,0.1504765301942825,690281.3928639984,2,4,2
CV2 | nets=4 | frames=5,2,128,1,0.8733472228050232,707.9746130709648,2,4,5
CV2 | nets=4 | frames=5,2,128,2,0.7816640635331472,697.560078045845,2,4,5
CV2 | nets=4 | frames=5,2,128,3,0.5775392924745878,717.9249149055481,2,4,5
CV2 | nets=4 | frames=5,2,128,4,0.5098838210105896,931.909125870347,2,4,5
CV2 | nets=4 | frames=5,2,128,5,0.4011721014976501,1578.6961307002307,2,4,5
CV2 | nets=4 | frames=5,2,128,6,0.4353164186080296,4885.130246335864,2,4,5
CV2 | nets=4 | frames=5,2,128,7,0.3482252756754557,20367.40907364464,2,4,5
CV2 | nets=4 | frames=5,2,128,8,0.4637079363067944,10892.230340379954,2,4,5
CV2 | nets=4 | frames=5,2,128,9,0.3771802534659703,5658.6141005853415,2,4,5
CV2 | nets=4 | frames=5,2,128,10,0.3453737447659175,3168.537328029513,2,4,5
CV2 | nets=4 | frames=5,2,128,11,0.3466147482395172,2725.434028995276,2,4,5
CV2 | nets=4 | frames=5,2,128,12,0.3805425216754277,1253.9235789550544,2,4,5
CV2 | nets=4 | frames=5,2,128,13,0.3040756012002627,701.6116712044477,2,4,5
CV2 | nets=4 | frames=5,2,128,14,0.3690802877147992,662.3430875300169,2,4,5
CV2 | nets=4 | frames=5,2,128,15,0.298723300298055,643.490318289876,2,4,5
CV2 | nets=4 | frames=5,2,128,16,0.2923160294691722,634.2793206980228,2,4,5
CV2 | nets=4 | frames=5,2,128,17,0.3039377232392629,656.0463070330023,2,4,5
CV2 | nets=4 | frames=5,2,128,18,0.2688750326633453,675.6720225422382,2,4,5
CV2 | nets=4 | frames=5,2,128,19,0.2309637467066446,698.2271164089441,2,4,5
CV2 | nets=4 | frames=5,2,128,20,0.2425109346707662,724.9096282334327,2,4,5
CV2 | nets=4 | frames=5,2,128,21,0.2075852677226066,708.8375698827505,2,4,5
CV2 | nets=4 | frames=5,2,128,22,0.204104463259379,721.2181944636106,2,4,5
CV2 | nets=4 | frames=5,2,128,23,0.2097450693448384,702.6258061368466,2,4,5
CV2 | nets=4 | frames=5,2,128,24,0.1846945683161417,705.208717564106,2,4,5
CV2 | nets=4 | frames=5,2,128,25,0.1556255718072255,687.5886743930578,2,4,5
CV2 | nets=4 | frames=5,2,128,26,0.1687511180837949,684.8269570814371,2,4,5
CV2 | nets=4 | frames=5,2,128,27,0.1837514986594518,684.1732661223411,2,4,5
CV2 | nets=4 | frames=5,2,128,28,0.1334955977896849,673.1909474289417,2,4,5
CV2 | nets=4 | frames=5,2,128,29,0.1384583512941996,661.6547167291641,2,4,5
CV2 | nets=4 | frames=5,2,128,30,0.1308126871784528,656.0762967199684,2,4,5
CV2 | nets=4 | frames=5,2,128,31,0.1318640187382698,650.5824645413757,2,4,5
CV2 | nets=4 | frames=10,2,128,1,0.9441631853580474,134.67175388371945,2,4,10
CV2 | nets=4 | frames=10,2,128,2,0.6926125288009644,123.20820485365392,2,4,10
CV2 | nets=4 | frames=10,2,128,3,0.5667588949203491,139.1222538101077,2,4,10
CV2 | nets=4 | frames=10,2,128,4,0.5404670476913452,118.53543652310968,2,4,10
CV2 | nets=4 | frames=10,2,128,5,0.489407479763031,914.0030395412446,2,4,10
CV2 | nets=4 | frames=10,2,128,6,0.4445669651031494,591.5086505117118,2,4,10
CV2 | nets=4 | frames=10,2,128,7,0.3971988171339035,422.8953319043368,2,4,10
CV2 | nets=4 | frames=10,2,128,8,0.3260232865810394,115.90257780244949,2,4,10
CV2 | nets=4 | frames=10,2,128,9,0.2463965721428394,107.28991690826416,2,4,10
CV2 | nets=4 | frames=10,2,128,10,0.2045177042484283,107.7466279873252,2,4,10
CV2 | nets=4 | frames=10,2,128,11,0.1843589156866073,112.21952833397688,2,4,10
CV2 | nets=4 | frames=10,2,128,12,0.1821307957172394,111.81399755249916,2,4,10
CV2 | nets=4 | frames=10,2,128,13,0.1739797890186309,112.2059539500326,2,4,10
CV2 | nets=4 | frames=10,2,128,14,0.162086509168148,116.42926661743223,2,4,10
CV2 | nets=4 | frames=10,2,128,15,0.1576679524034261,111.04423580421508,2,4,10
CV2 | nets=4 | frames=10,2,128,16,0.1614301167428493,112.05488626404107,2,4,10
CV2 | nets=4 | frames=10,2,128,17,0.1498270526528358,114.77341759037972,2,4,10
CV2 | nets=4 | frames=10,2,128,18,0.1456991285085678,107.8557950911522,2,4,10
CV2 | nets=4 | frames=10,2,128,19,0.1404540449380874,109.77997875677794,2,4,10
CV2 | nets=4 | frames=10,2,128,20,0.1373183757066726,105.00464069593698,2,4,10
CV2 | nets=4 | frames=10,2,128,21,0.1350959092378616,101.96345522841813,2,4,10
CV2 | nets=4 | frames=10,2,128,22,0.1385204076766967,96.44337681733072,2,4,10
CV2 | nets=4 | frames=10,2,128,23,0.142983578145504,112.78282442940773,2,4,10
CV2 | nets=4 | frames=10,2,128,24,0.1457385137677192,107.39728442885726,2,4,10
CV2 | nets=4 | frames=10,2,128,25,0.1371824651956558,106.34479802514612,2,4,10
CV2 | nets=4 | frames=10,2,128,26,0.1351402655243873,109.20737893405555,2,4,10
CV2 | nets=4 | frames=10,2,128,27,0.1309587925672531,107.59103896764664,2,4,10
CV2 | nets=4 | frames=10,2,128,28,0.1276117242872715,106.95090034180134,2,4,10
CV2 | nets=4 | frames=10,2,128,29,0.1256412163376808,104.06090881276133,2,4,10
CV2 | nets=4 | frames=10,2,128,30,0.1330743744969368,102.71848227371277,2,4,10
CV2 | nets=4 | frames=10,2,128,31,0.1231116250157356,102.4215639809519,2,4,10
CV2 | nets=4 | frames=10,2,128,32,0.1223830930888652,108.14943333180248,2,4,10
CV2 | nets=4 | frames=10,2,128,33,0.1309989482164383,101.5191224490106,2,4,10
CV2 | nets=4 | frames=10,2,128,34,0.1685928776860237,102.2279310759604,2,4,10
CV2 | nets=4 | frames=10,2,128,35,0.1400703638792038,104.77301899185775,2,4,10
CV2 | nets=4 | frames=25,2,128,1,0.796270510325065,15.37705719667673,2,4,25
CV2 | nets=4 | frames=25,2,128,2,0.5578728604775208,21.989556329056622,2,4,25
CV2 | nets=4 | frames=25,2,128,3,0.4989745800311749,13.827141446851194,2,4,25
CV2 | nets=4 | frames=25,2,128,4,0.4573113276408269,14.971596434131264,2,4,25
CV2 | nets=4 | frames=25,2,128,5,0.4370842449940167,14.932601514387876,2,4,25
CV2 | nets=4 | frames=25,2,128,6,0.4144923308720955,15.939577939305456,2,4,25
CV2 | nets=4 | frames=25,2,128,7,0.4045838415622711,15.454740605626256,2,4,25
CV2 | nets=4 | frames=25,2,128,8,0.324963004543231,21.96325140593201,2,4,25
CV2 | nets=4 | frames=25,2,128,9,0.2811104162381245,12.303208235152066,2,4,25
CV2 | nets=4 | frames=25,2,128,10,0.2268092431701146,11.949451714966449,2,4,25
CV2 | nets=4 | frames=25,2,128,11,0.1880970154530727,12.982004918862136,2,4,25
CV2 | nets=4 | frames=25,2,128,12,0.1899804730827991,12.09389937721938,2,4,25
CV2 | nets=4 | frames=25,2,128,13,0.180904878446689,11.783547394726426,2,4,25
CV2 | nets=4 | frames=25,2,128,14,0.1785740637435363,11.910670410998163,2,4,25
CV2 | nets=4 | frames=25,2,128,15,0.1707228164260204,12.66060598040372,2,4,25
CV2 | nets=4 | frames=25,2,128,16,0.1650831515972431,12.219373562950642,2,4,25
CV2 | nets=4 | frames=25,2,128,17,0.1636870176746295,12.029572086676955,2,4,25
CV2 | nets=4 | frames=25,2,128,18,0.148877899807233,12.781379391070455,2,4,25
CV2 | nets=4 | frames=25,2,128,19,0.1442592164071706,12.289589967507869,2,4,25
CV2 | nets=4 | frames=25,2,128,20,0.1394317872249163,12.497133733104915,2,4,25
CV2 | nets=4 | frames=25,2,128,21,0.138109870828115,13.047833380140364,2,4,25
CV2 | nets=4 | frames=25,2,128,22,0.1468440669660385,13.147059574708342,2,4,25
CV2 | nets=4 | frames=25,2,128,23,0.1457601579336019,12.683445193335414,2,4,25
CV2 | nets=4 | frames=25,2,128,24,0.1468455350169768,13.713452425636351,2,4,25
CV2 | nets=4 | frames=25,2,128,25,0.152220769570424,12.950706475421786,2,4,25
CV2 | nets=4 | frames=25,2,128,26,0.1468386549789171,13.497399136107417,2,4,25
CV2 | nets=4 | frames=25,2,128,27,0.1289701421673481,14.173404541879892,2,4,25
CV2 | nets=4 | frames=25,2,128,28,0.1208472309204248,13.383039522394538,2,4,25
CV2 | nets=4 | frames=50,2,128,1,0.6917348432540894,3.867574895620346,2,4,50
CV2 | nets=4 | frames=50,2,128,2,0.4859768521785736,2.653449375577271,2,4,50
CV2 | nets=4 | frames=50,2,128,3,0.4501685297489166,2.9462444224283098,2,4,50
CV2 | nets=4 | frames=50,2,128,4,0.4171502637863159,3.5468614483065903,2,4,50
CV2 | nets=4 | frames=50,2,128,5,0.3853848350048065,3.8679721177387982,2,4,50
CV2 | nets=4 | frames=50,2,128,6,0.3017434442043304,3.8776180286258457,2,4,50
CV2 | nets=4 | frames=50,2,128,7,0.2116325351595878,3.827084833027795,2,4,50
CV2 | nets=4 | frames=50,2,128,8,0.1881535170972347,4.275019209880382,2,4,50
CV2 | nets=4 | frames=50,2,128,9,0.1874837294965982,4.142207546580583,2,4,50
CV2 | nets=4 | frames=50,2,128,10,0.168669860213995,4.2325951148420575,2,4,50
CV2 | nets=4 | frames=50,2,128,11,0.1621332344412803,4.29843640798144,2,4,50
